user_id,signup_date,loyalty_status,age,city,avg_rating_given,churn_prob,referred_by,recency_days,total_trips,avg_fare,avg_tip,avg_surge_multiplier,total_sessions,avg_time_on_app,avg_pages_visited,session_recency_days
R08846,2024-02-04 00:00:00+00:00,Gold,31.43356779516106,Cairo,4.6,0.3303971776830177,R00002,471,21,16.303333333333335,0.891904761904762,1.1666666666666667,2.0,5.0,5.0,22.0
R08847,2024-08-11 00:00:00+00:00,Bronze,40.11237329961643,Lagos,4.8,0.2417086583509463,R00002,282,20,15.9625,1.4834999999999998,1.17,4.0,58.75,3.75,22.0
R08848,2023-05-12 00:00:00+00:00,Bronze,33.43903263977189,Nairobi,4.6,0.0930606514228895,R00002,739,18,16.904444444444447,1.0433333333333334,1.1055555555555554,3.0,12.0,4.333333333333333,22.0
R08849,2025-03-22 00:00:00+00:00,Gold,27.12455493171524,Lagos,5.0,0.7144592519692522,R03416,59,15,14.323333333333332,0.6213333333333334,1.18,5.0,92.2,2.6,22.0
R08850,2024-05-06 00:00:00+00:00,Bronze,34.04258434081164,Cairo,4.6,0.1957093173501082,R07835,379,27,16.476296296296297,0.3211111111111111,1.174074074074074,5.0,92.4,1.4,22.0
R08851,2023-12-03 00:00:00+00:00,Bronze,31.369141074396644,Nairobi,4.7,0.2245007589386013,R00002,534,23,15.461739130434783,0.2504347826086956,1.1304347826086956,8.0,54.5,3.125,22.0
R08852,2024-11-21 00:00:00+00:00,Bronze,57.313253708733306,Lagos,4.8,0.1590813001849541,R00002,180,20,19.076,0.101,1.285,6.0,28.166666666666668,2.8333333333333335,22.0
R08853,2024-07-20 00:00:00+00:00,Bronze,28.61809932687485,Lagos,3.9,0.3866006188269835,R02099,304,20,17.0165,0.3155,1.19,5.0,15.8,2.4,22.0
R08854,2023-06-20 00:00:00+00:00,Bronze,37.31287117296778,Cairo,4.0,0.4547998246620612,R06694,700,16,13.625,0.691875,1.05,3.0,15.0,2.3333333333333335,22.0
R08855,2024-11-10 00:00:00+00:00,Bronze,39.93039847764982,Nairobi,4.1,0.3127689696034017,R03314,191,17,15.344117647058825,0.2647058823529412,1.188235294117647,10.0,130.0,3.3,22.0
R08856,2023-06-07 00:00:00+00:00,Bronze,46.354924929359626,Nairobi,4.0,0.4083108163201441,R00056,713,15,13.581999999999999,0.14400000000000002,1.1333333333333333,5.0,106.6,2.2,22.0
R08857,2025-03-15 00:00:00+00:00,Silver,50.83469895858007,Cairo,3.6,0.1216057336375747,R00488,66,15,16.574666666666666,0.5233333333333333,1.1933333333333331,5.0,138.6,2.6,22.0
R08858,2024-12-01 00:00:00+00:00,Silver,36.2755255179404,Cairo,4.4,0.2314134355951928,R00002,170,13,15.092307692307692,0.2623076923076923,1.1538461538461537,2.0,12.0,2.0,22.0
R08859,2023-08-30 00:00:00+00:00,Silver,35.72946691152019,Nairobi,4.6,0.1919063420604244,R00002,629,21,16.29619047619048,0.43285714285714283,1.1904761904761905,7.0,47.857142857142854,3.2857142857142856,22.0
R08860,2024-05-23 00:00:00+00:00,Bronze,22.622900785937468,Lagos,4.9,0.3542014408845444,R03754,362,11,16.721818181818183,0.23,1.1818181818181819,5.0,64.2,2.0,22.0
R08861,2024-03-02 00:00:00+00:00,Bronze,28.247655913739777,Lagos,3.9,0.162606139332801,R00002,444,28,13.9975,0.5289285714285714,1.1107142857142858,5.0,36.6,2.2,22.0
R08862,2024-11-24 00:00:00+00:00,Gold,57.63432430191102,Lagos,5.0,0.2652327389981913,R00002,177,18,15.80777777777778,0.5005555555555555,1.2166666666666666,4.0,9.25,3.0,22.0
R08863,2024-03-08 00:00:00+00:00,Bronze,35.711490534670354,Nairobi,3.5,0.1503834913940883,R00002,438,19,14.994210526315788,0.2694736842105263,1.1105263157894738,5.0,270.6,3.0,22.0
R08864,2024-01-28 00:00:00+00:00,Bronze,18.0,Nairobi,5.0,0.1887767343913225,R00002,478,22,15.177272727272726,0.43363636363636365,1.2136363636363636,6.0,51.833333333333336,1.6666666666666667,22.0
R08865,2023-05-24 00:00:00+00:00,Bronze,41.56950721147965,Lagos,4.3,0.2458574330617707,R00002,727,22,15.878636363636362,0.40090909090909094,1.1636363636363638,6.0,80.33333333333333,2.5,22.0
R08866,2025-04-18 00:00:00+00:00,Silver,25.43970159966696,Lagos,4.5,0.0651084571240625,R00002,32,12,16.083333333333332,0.33416666666666667,1.1083333333333334,3.0,39.333333333333336,2.0,22.0
R08867,2023-08-25 00:00:00+00:00,Bronze,21.6509486820236,Cairo,4.7,0.5632089740631482,R00002,634,29,17.158620689655173,0.4131034482758621,1.2172413793103447,6.0,119.0,3.1666666666666665,22.0
R08868,2023-12-10 00:00:00+00:00,Bronze,30.900263305844085,Cairo,4.5,0.6568767068855418,R01504,527,20,15.728,0.21100000000000002,1.175,3.0,150.0,2.3333333333333335,22.0
R08869,2024-09-25 00:00:00+00:00,Bronze,35.297047772179106,Nairobi,4.6,0.185593523253469,R00002,237,14,15.106428571428571,0.6192857142857143,1.0285714285714287,7.0,55.42857142857143,3.2857142857142856,22.0
R08870,2024-01-02 00:00:00+00:00,Bronze,19.28204865374008,Nairobi,4.6,0.2976341817381548,R00002,504,17,16.013529411764708,0.5088235294117647,1.1176470588235294,4.0,16.0,2.75,22.0
R08871,2025-04-18 00:00:00+00:00,Bronze,36.37569787686579,Cairo,5.0,0.1339952059431143,R00077,32,21,16.801904761904762,0.15904761904761905,1.119047619047619,4.0,71.25,2.5,22.0
R08872,2023-11-18 00:00:00+00:00,Bronze,21.172093328854544,Cairo,4.6,0.1639794840050874,R00002,549,27,14.951481481481482,0.30592592592592593,1.0925925925925926,6.0,120.5,2.3333333333333335,22.0
R08873,2023-07-09 00:00:00+00:00,Bronze,50.01592638251218,Nairobi,4.7,0.3616444150706568,R07067,681,25,14.248,0.48479999999999995,1.104,5.0,90.4,2.6,22.0
R08874,2024-03-08 00:00:00+00:00,Bronze,42.62388666731093,Lagos,4.6,0.2339505122875557,R00002,438,20,16.935499999999998,0.362,1.16,3.0,46.666666666666664,2.3333333333333335,22.0
R08875,2023-10-29 00:00:00+00:00,Bronze,23.73269167542329,Lagos,3.8,0.0406240298098416,R00002,569,17,15.985294117647058,0.23294117647058823,1.1117647058823528,11.0,202.8181818181818,3.4545454545454546,22.0
R08876,2024-09-02 00:00:00+00:00,Silver,24.57676748796034,Lagos,3.7,0.1392709474255126,R00002,260,22,14.907727272727273,0.5877272727272728,1.1318181818181818,7.0,190.85714285714286,3.4285714285714284,22.0
R08877,2024-02-09 00:00:00+00:00,Bronze,26.32986039905802,Nairobi,4.6,0.3912919965501591,R06689,466,18,15.176111111111112,0.7066666666666667,1.0333333333333334,6.0,143.83333333333334,2.8333333333333335,22.0
R08878,2023-11-16 00:00:00+00:00,Bronze,49.59346870510484,Cairo,4.3,0.1212252665259358,R00002,551,22,12.590909090909092,0.195,1.0545454545454545,2.0,44.5,3.5,22.0
R08879,2024-03-16 00:00:00+00:00,Silver,54.60674636421173,Lagos,4.8,0.0271513538138428,R00002,430,13,14.970769230769232,0.2769230769230769,1.0461538461538462,3.0,18.666666666666668,5.0,22.0
R08880,2023-10-18 00:00:00+00:00,Bronze,38.09108641172741,Lagos,4.8,0.3889440574955173,R00002,580,22,13.944545454545453,0.1759090909090909,1.0909090909090908,6.0,44.666666666666664,1.6666666666666667,22.0
R08881,2023-12-22 00:00:00+00:00,Bronze,28.851663060729628,Cairo,4.3,0.1170323198714748,R00002,515,29,15.541724137931034,0.16275862068965516,1.1241379310344828,3.0,60.0,3.0,22.0
R08882,2024-02-27 00:00:00+00:00,Bronze,20.675116486721286,Nairobi,3.6,0.1497602570811357,R00288,448,21,17.48095238095238,0.4095238095238095,1.2761904761904763,5.0,33.6,3.0,22.0
R08883,2023-09-27 00:00:00+00:00,Silver,36.009014520816734,Cairo,4.4,0.5124898927991104,R00352,601,23,14.786956521739132,0.44956521739130434,1.1608695652173913,4.0,42.25,3.5,22.0
R08884,2024-02-17 00:00:00+00:00,Platinum,46.001993185191736,Lagos,5.0,0.3222321537281643,R00002,458,23,14.175217391304347,0.9134782608695652,1.1304347826086956,4.0,19.75,1.5,22.0
R08885,2023-04-28 00:00:00+00:00,Silver,25.07174204749694,Cairo,5.0,0.1908044775315281,R00002,753,20,15.8375,0.4685,1.165,4.0,58.75,3.25,22.0
R08886,2023-07-19 00:00:00+00:00,Silver,18.0,Lagos,4.4,0.0304093480632175,R00002,671,18,11.547777777777778,0.5627777777777778,1.0166666666666666,3.0,19.666666666666668,1.6666666666666667,22.0
R08887,2025-04-05 00:00:00+00:00,Gold,62.10398039215906,Lagos,4.9,0.3016897166237637,R00002,45,16,16.665,0.625,1.18125,6.0,63.833333333333336,3.8333333333333335,22.0
R08888,2023-10-08 00:00:00+00:00,Silver,29.78540711029382,Lagos,4.3,0.161331680119183,R00002,590,21,12.774285714285714,0.8633333333333333,1.019047619047619,6.0,44.833333333333336,1.0,22.0
R08889,2025-03-22 00:00:00+00:00,Bronze,27.80501333736378,Cairo,4.2,0.1769305882082495,R00002,59,20,15.7125,0.7775,1.115,11.0,75.45454545454545,2.6363636363636362,22.0
R08890,2024-03-23 00:00:00+00:00,Bronze,38.03254059053892,Nairobi,4.9,0.4338409083686991,R01127,423,26,14.442307692307692,0.40923076923076923,1.080769230769231,6.0,246.33333333333334,3.1666666666666665,22.0
R08891,2024-08-28 00:00:00+00:00,Silver,38.57587457939451,Lagos,3.2,0.2755093551340899,R00002,265,19,12.641578947368421,0.7436842105263157,1.0315789473684212,3.0,17.333333333333332,3.0,22.0
R08892,2023-07-30 00:00:00+00:00,Bronze,31.022011665309265,Lagos,4.3,0.1723147961479418,R00002,660,27,15.836296296296295,0.2437037037037037,1.2,13.0,54.84615384615385,2.769230769230769,22.0
R08893,2024-05-30 00:00:00+00:00,Bronze,38.542890430973856,Nairobi,5.0,0.4739434875903899,R05680,355,22,17.331818181818182,0.6859090909090909,1.1818181818181819,5.0,22.0,2.8,22.0
R08894,2024-05-09 00:00:00+00:00,Bronze,21.855531215955736,Lagos,4.3,0.2601394169657622,R02196,376,27,14.575555555555557,0.2162962962962963,1.1703703703703705,3.0,38.666666666666664,3.3333333333333335,22.0
R08895,2025-03-22 00:00:00+00:00,Bronze,39.099780947718735,Cairo,4.9,0.1076187650738462,R00002,59,18,14.10888888888889,0.7283333333333333,1.1666666666666667,1.0,0.0,5.0,22.0
R08896,2025-01-07 00:00:00+00:00,Gold,22.69177117442556,Lagos,5.0,0.2302901995890267,R02655,133,23,16.981739130434782,0.9695652173913044,1.2347826086956522,4.0,57.5,2.75,22.0
R08897,2024-01-27 00:00:00+00:00,Bronze,43.71350354338093,Cairo,3.5,0.2792293231238028,R00002,479,20,15.613,0.1535,1.1949999999999998,6.0,42.833333333333336,3.0,22.0
R08898,2025-01-16 00:00:00+00:00,Bronze,33.2510887838075,Cairo,4.8,0.5929058988452663,R04710,124,11,13.843636363636364,0.1781818181818182,1.1636363636363638,2.0,38.5,3.0,22.0
R08899,2023-06-18 00:00:00+00:00,Platinum,18.64542298473452,Lagos,3.8,0.4051393838526792,R00002,702,22,15.45409090909091,0.7731818181818183,1.1772727272727272,7.0,33.0,2.0,22.0
R08900,2023-09-15 00:00:00+00:00,Silver,27.397680837021515,Cairo,4.7,0.5276632664669295,R00002,613,16,13.090625,0.108125,1.11875,8.0,69.375,1.875,22.0
R08901,2024-09-01 00:00:00+00:00,Bronze,24.24366730594821,Nairobi,4.4,0.1333566147059875,R00002,261,24,18.10875,0.2225,1.1458333333333333,3.0,113.66666666666667,4.0,22.0
R08902,2024-12-12 00:00:00+00:00,Bronze,33.253106121178405,Lagos,4.2,0.3087404622777729,R00002,159,26,16.62923076923077,0.5473076923076923,1.2038461538461538,4.0,33.5,3.75,22.0
R08903,2025-01-16 00:00:00+00:00,Silver,27.770256319104945,Lagos,5.0,0.4579334837608231,R00002,124,10,13.788999999999998,0.9280000000000002,1.08,3.0,288.3333333333333,4.666666666666667,22.0
R08904,2023-07-30 00:00:00+00:00,Bronze,40.39545028526006,Lagos,5.0,0.7465646924063614,R00002,660,17,14.216470588235294,0.2117647058823529,1.1647058823529413,5.0,71.6,2.0,22.0
R08905,2023-11-19 00:00:00+00:00,Gold,34.90994451098855,Lagos,5.0,0.0378841434937987,R00002,548,23,15.137826086956522,0.4426086956521739,1.1478260869565218,5.0,259.2,4.2,22.0
R08906,2023-09-09 00:00:00+00:00,Silver,38.23441564651105,Lagos,4.3,0.2779027968006776,R00002,619,17,15.621764705882352,0.40176470588235297,1.188235294117647,5.0,25.8,4.8,22.0
R08907,2024-07-24 00:00:00+00:00,Bronze,51.26154600408172,Cairo,4.8,0.1886877186753537,R00234,300,19,15.044736842105264,0.3678947368421052,1.1210526315789473,8.0,142.875,1.375,22.0
R08908,2024-08-11 00:00:00+00:00,Bronze,34.90794234070686,Nairobi,4.5,0.1460664233894473,R02715,282,25,16.992,0.32520000000000004,1.128,3.0,164.33333333333334,2.6666666666666665,22.0
R08909,2023-07-25 00:00:00+00:00,Platinum,34.715080473420954,Nairobi,4.1,0.178883225572023,R07388,665,25,13.354800000000001,0.7216,1.064,4.0,175.25,2.25,22.0
R08910,2024-11-09 00:00:00+00:00,Bronze,36.55816932890337,Nairobi,5.0,0.2381303114128941,R00002,192,27,13.893703703703704,0.5348148148148149,1.0851851851851853,5.0,24.0,2.4,22.0
R08911,2023-05-31 00:00:00+00:00,Silver,31.05652009556276,Lagos,4.0,0.2386622311735328,R00002,720,29,14.518620689655172,0.49724137931034484,1.186206896551724,8.0,108.625,2.75,22.0
R08912,2024-05-10 00:00:00+00:00,Bronze,24.546914927405027,Cairo,5.0,0.6329903565064456,R03937,375,30,15.607,0.788,1.1700000000000002,3.0,11.666666666666666,3.0,22.0
R08913,2024-07-23 00:00:00+00:00,Bronze,39.87147956503859,Nairobi,4.8,0.0954086140268301,R05918,301,21,13.408571428571427,0.21333333333333335,1.0476190476190477,10.0,92.1,2.7,22.0
R08914,2025-02-27 00:00:00+00:00,Platinum,34.38309131062623,Nairobi,3.7,0.1652524136898182,R04963,82,26,15.62153846153846,0.7742307692307692,1.126923076923077,6.0,51.5,3.0,22.0
R08915,2023-07-19 00:00:00+00:00,Bronze,47.14704166076753,Cairo,5.0,0.3666615500432209,R00002,671,17,16.564705882352943,1.1252941176470588,1.1411764705882352,5.0,66.4,4.4,22.0
R08916,2024-02-26 00:00:00+00:00,Bronze,41.00403223968841,Lagos,4.7,0.3052383146841591,R00002,449,15,14.885333333333334,0.392,1.1400000000000001,7.0,26.285714285714285,3.142857142857143,22.0
R08917,2025-04-14 00:00:00+00:00,Bronze,24.070789947978017,Cairo,4.8,0.4093060235029901,R00002,36,17,16.49411764705882,0.2529411764705882,1.1470588235294117,2.0,3.0,2.0,22.0
R08918,2025-03-20 00:00:00+00:00,Silver,38.335993113438974,Lagos,5.0,0.1181101955824618,R02507,61,17,16.09058823529412,0.15,1.1411764705882352,3.0,230.33333333333334,3.0,22.0
R08919,2023-11-03 00:00:00+00:00,Bronze,38.50281669427062,Cairo,4.3,0.323875245095313,R00002,564,19,15.617894736842105,0.5210526315789474,1.1210526315789473,4.0,62.0,3.25,22.0
R08920,2025-01-03 00:00:00+00:00,Bronze,44.62738317321084,Lagos,4.3,0.155276728347428,R00002,137,16,13.529375,0.144375,1.15625,2.0,24.5,3.0,22.0
R08921,2023-06-15 00:00:00+00:00,Silver,35.81690617650517,Nairobi,3.8,0.1564981486884787,R00002,705,22,16.79090909090909,0.26954545454545453,1.1363636363636365,4.0,159.0,2.75,22.0
R08922,2025-01-14 00:00:00+00:00,Bronze,21.428484683423,Cairo,4.5,0.3690061570952123,R05080,126,31,15.485483870967743,0.3529032258064516,1.1548387096774193,5.0,64.2,3.2,22.0
R08923,2024-08-21 00:00:00+00:00,Silver,31.70901330687377,Nairobi,4.6,0.4057827442137875,R00002,272,20,13.437999999999999,0.454,1.09,4.0,98.75,4.25,22.0
R08924,2024-12-21 00:00:00+00:00,Bronze,32.39385425864161,Lagos,3.3,0.267361488677057,R00002,150,26,15.583461538461538,0.3023076923076923,1.2,3.0,134.0,3.3333333333333335,22.0
R08925,2025-04-06 00:00:00+00:00,Bronze,36.52363605384775,Nairobi,4.1,0.0678291109822545,R00002,44,16,20.038125,0.37875000000000003,1.33125,9.0,48.333333333333336,3.888888888888889,22.0
R08926,2023-05-22 00:00:00+00:00,Silver,40.94068947008974,Cairo,4.3,0.3540381125518485,R00002,729,15,14.034666666666668,0.44933333333333336,1.12,5.0,10.4,3.2,22.0
R08927,2023-11-03 00:00:00+00:00,Bronze,30.8668600372065,Lagos,4.6,0.4768536592779119,R00002,564,19,14.49,0.5147368421052633,1.1263157894736842,5.0,34.4,3.0,22.0
R08928,2023-09-03 00:00:00+00:00,Bronze,33.64489227660391,Nairobi,5.0,0.2289605766148845,R00041,625,18,15.822777777777778,0.26333333333333336,1.1,4.0,50.25,2.0,22.0
R08929,2024-10-25 00:00:00+00:00,Gold,39.26945216026192,Lagos,4.1,0.19057229986317,R00002,207,25,17.0428,1.1344,1.284,2.0,86.0,2.5,22.0
R08930,2023-05-25 00:00:00+00:00,Bronze,27.61118086563556,Cairo,5.0,0.0704511701347211,R00002,726,22,15.728636363636362,0.2640909090909091,1.1227272727272728,3.0,41.333333333333336,2.6666666666666665,22.0
R08931,2024-04-25 00:00:00+00:00,Bronze,40.887165305435495,Lagos,5.0,0.1624359897292862,R00002,390,27,16.023333333333333,0.5955555555555555,1.1481481481481481,2.0,26.5,2.0,22.0
R08932,2023-08-18 00:00:00+00:00,Bronze,28.577010075533444,Cairo,4.0,0.266408314013478,R00002,641,20,14.982499999999998,0.3035,1.085,7.0,24.0,2.7142857142857144,22.0
R08933,2024-01-07 00:00:00+00:00,Bronze,31.05873880110588,Cairo,4.5,0.1938830486078781,R00002,499,24,13.748333333333333,0.18541666666666665,1.1291666666666667,6.0,123.16666666666667,3.3333333333333335,22.0
R08934,2023-12-02 00:00:00+00:00,Bronze,35.92721928739549,Cairo,5.0,0.0640372261272243,R00002,535,19,14.858947368421052,0.27210526315789474,1.1210526315789473,3.0,60.666666666666664,1.3333333333333333,22.0
R08935,2023-06-23 00:00:00+00:00,Silver,32.15695057778771,Nairobi,4.9,0.0596625166885253,R00002,697,14,16.82,0.8657142857142858,1.1714285714285713,9.0,88.77777777777777,2.111111111111111,22.0
R08936,2024-10-14 00:00:00+00:00,Bronze,39.722586902536975,Cairo,4.4,0.0590377821069455,R01063,218,22,16.831818181818182,0.5704545454545454,1.1772727272727272,7.0,87.71428571428571,2.4285714285714284,22.0
R08937,2023-07-01 00:00:00+00:00,Silver,36.16458160684001,Nairobi,4.1,0.1250625021394738,R00963,689,20,13.725,0.454,1.04,3.0,41.333333333333336,3.0,22.0
R08938,2025-03-20 00:00:00+00:00,Silver,36.61902572535383,Nairobi,4.3,0.1679923478693735,R00002,61,14,16.187857142857144,0.7364285714285713,1.2285714285714284,4.0,45.75,2.0,22.0
R08939,2024-03-08 00:00:00+00:00,Bronze,38.90193991795412,Cairo,4.2,0.3927218072265592,R00002,438,20,14.2865,0.509,1.125,4.0,28.75,3.0,22.0
R08940,2024-09-14 00:00:00+00:00,Gold,18.0,Lagos,3.8,0.4669661969011665,R00002,248,25,18.0616,0.9884000000000001,1.14,5.0,596.4,3.2,22.0
R08941,2023-06-29 00:00:00+00:00,Bronze,50.73317026699392,Cairo,4.6,0.4632522256531508,R00002,691,21,14.52142857142857,0.21047619047619048,1.1047619047619048,4.0,106.5,1.5,22.0
R08942,2023-08-22 00:00:00+00:00,Bronze,24.137849205239,Lagos,4.3,0.4617729751034375,R00002,637,16,17.7925,0.22499999999999998,1.20625,3.0,28.666666666666668,2.6666666666666665,22.0
R08943,2024-02-05 00:00:00+00:00,Bronze,29.78718682821627,Cairo,4.3,0.3114605605345451,R00002,470,22,15.252727272727272,0.5072727272727273,1.1136363636363635,4.0,78.5,3.5,22.0
R08944,2024-07-21 00:00:00+00:00,Bronze,33.80382843671604,Cairo,4.3,0.3164544523583085,R00002,303,27,15.713703703703702,0.009259259259259259,1.151851851851852,4.0,42.75,2.0,22.0
R08945,2024-11-10 00:00:00+00:00,Silver,38.55148133795376,Nairobi,5.0,0.3244450560791418,R00002,191,18,14.17,0.12722222222222224,1.0499999999999998,8.0,140.625,2.625,22.0
R08946,2023-11-16 00:00:00+00:00,Bronze,42.163856877906525,Lagos,3.6,0.6612448139108322,R00002,551,29,17.66413793103448,0.27344827586206893,1.2482758620689656,7.0,283.42857142857144,2.857142857142857,22.0
R08947,2024-07-04 00:00:00+00:00,Silver,36.67318846667423,Cairo,4.3,0.4838101930608007,R00002,320,16,15.82375,0.639375,1.13125,3.0,88.0,3.0,22.0
R08948,2025-04-16 00:00:00+00:00,Gold,33.52276170893937,Nairobi,4.8,0.2814966522192209,R00002,34,22,14.38090909090909,1.4436363636363636,1.0863636363636362,6.0,113.83333333333333,1.8333333333333333,22.0
R08949,2023-10-11 00:00:00+00:00,Silver,37.17261577158053,Lagos,4.7,0.1517435729817725,R00002,587,21,16.29619047619048,0.1952380952380952,1.1904761904761905,9.0,37.0,2.2222222222222223,22.0
R08950,2023-09-02 00:00:00+00:00,Bronze,35.448443268603896,Nairobi,5.0,0.3448623744139358,R00002,626,21,15.596666666666666,0.559047619047619,1.1476190476190478,8.0,101.125,1.875,22.0
R08951,2024-09-29 00:00:00+00:00,Gold,35.179925988057576,Lagos,4.5,0.5487772399095283,R00962,233,12,14.996666666666668,0.5166666666666667,1.1,5.0,64.4,3.4,22.0
R08952,2024-07-25 00:00:00+00:00,Bronze,34.225474804384866,Nairobi,4.0,0.3238585148374288,R06407,299,24,16.33125,0.3516666666666666,1.1624999999999999,5.0,60.0,2.6,22.0
R08953,2023-09-29 00:00:00+00:00,Silver,33.4708070364184,Nairobi,4.5,0.7868501039299054,R00030,599,23,13.39608695652174,0.3591304347826087,1.1434782608695653,3.0,17.333333333333332,2.6666666666666665,22.0
R08954,2023-08-11 00:00:00+00:00,Silver,37.8939127601845,Nairobi,4.6,0.2633825689306862,R00002,648,20,15.219999999999999,0.15899999999999997,1.145,2.0,111.0,3.5,22.0
R08955,2024-03-13 00:00:00+00:00,Bronze,38.389243771830834,Nairobi,5.0,0.1931333888702182,R00168,433,19,14.98263157894737,0.09947368421052631,1.1578947368421053,6.0,105.83333333333333,2.8333333333333335,22.0
R08956,2023-07-21 00:00:00+00:00,Bronze,48.98815842757769,Lagos,5.0,0.2696295739162723,R00888,669,26,15.24076923076923,0.8338461538461538,1.2,5.0,51.0,2.6,22.0
R08957,2024-04-23 00:00:00+00:00,Silver,37.57296160339039,Lagos,4.9,0.2141571388605206,R00220,392,18,16.095,0.5411111111111111,1.1833333333333333,5.0,142.6,2.4,22.0
R08958,2025-02-13 00:00:00+00:00,Bronze,32.07855250891334,Cairo,5.0,0.2075588932848767,R00002,96,23,14.957391304347825,0.5039130434782608,1.1,3.0,124.0,4.0,22.0
R08959,2024-02-20 00:00:00+00:00,Silver,44.10390080238117,Cairo,4.3,0.5540160028454018,R00016,455,22,14.843181818181819,0.43863636363636366,1.0863636363636362,2.0,249.0,3.0,22.0
R08960,2024-01-10 00:00:00+00:00,Bronze,50.86832924892583,Lagos,3.9,0.3950811890335532,R00002,496,22,13.27909090909091,0.43000000000000005,1.0909090909090908,8.0,93.625,2.875,22.0
R08961,2024-04-09 00:00:00+00:00,Bronze,34.153196077516405,Lagos,4.4,0.2815833995248573,R02140,406,12,14.370833333333332,0.2866666666666667,1.0999999999999999,5.0,41.8,3.4,22.0
R08962,2025-03-08 00:00:00+00:00,Silver,42.894276051056906,Lagos,5.0,0.1271216149205271,R00422,73,21,16.07238095238095,0.14238095238095239,1.138095238095238,7.0,59.42857142857143,3.142857142857143,22.0
R08963,2025-03-21 00:00:00+00:00,Bronze,31.23010641745735,Cairo,5.0,0.141951684627753,R00002,60,29,15.105862068965518,0.43103448275862066,1.1517241379310343,4.0,80.0,3.25,22.0
R08964,2024-09-08 00:00:00+00:00,Bronze,33.31928376091284,Lagos,4.4,0.5311072296264476,R00002,254,21,16.42095238095238,0.030952380952380953,1.0809523809523809,6.0,79.16666666666667,2.6666666666666665,22.0
R08965,2023-12-07 00:00:00+00:00,Silver,43.942555815838816,Cairo,4.5,0.3911643033746971,R06160,530,25,15.474400000000001,0.1416,1.1440000000000001,8.0,70.625,2.0,22.0
R08966,2023-09-03 00:00:00+00:00,Silver,37.1853457693522,Cairo,4.0,0.170504068506451,R00227,625,17,14.05235294117647,0.6676470588235294,1.223529411764706,3.0,15.333333333333334,2.3333333333333335,22.0
R08967,2023-05-17 00:00:00+00:00,Bronze,51.06933770490542,Nairobi,5.0,0.2216905225646263,R00002,734,10,13.733,0.5189999999999999,1.1,3.0,612.3333333333334,3.6666666666666665,22.0
R08968,2024-12-22 00:00:00+00:00,Bronze,37.58020044742729,Cairo,4.4,0.0857427424105326,R00002,149,24,15.668750000000001,0.5220833333333333,1.1833333333333333,14.0,28.714285714285715,3.0,22.0
R08969,2023-08-26 00:00:00+00:00,Gold,24.38725125545009,Nairobi,4.9,0.4617926583941862,R00002,633,16,16.091875,0.903125,1.14375,6.0,258.3333333333333,2.8333333333333335,22.0
R08970,2024-06-08 00:00:00+00:00,Bronze,29.386297766734508,Lagos,4.1,0.3674074709275735,R00002,346,16,17.876875,0.5475,1.175,6.0,35.0,2.5,22.0
R08971,2024-12-31 00:00:00+00:00,Bronze,37.33442425591821,Nairobi,5.0,0.2343467251390985,R00002,140,11,14.82090909090909,0.04090909090909091,1.0636363636363635,3.0,80.33333333333333,1.6666666666666667,22.0
R08972,2023-11-17 00:00:00+00:00,Silver,24.982274632730864,Lagos,5.0,0.4394873486289129,R00002,550,27,14.318148148148147,0.1437037037037037,1.1481481481481481,7.0,53.285714285714285,2.857142857142857,22.0
R08973,2024-03-19 00:00:00+00:00,Bronze,29.592424929845045,Cairo,4.8,0.457766961667059,R00033,427,18,14.134444444444446,0.3794444444444445,1.0499999999999998,4.0,145.0,2.25,22.0
R08974,2024-11-24 00:00:00+00:00,Bronze,46.548483739401874,Lagos,4.1,0.3424994450392525,R00044,177,28,13.937142857142858,0.295,1.1107142857142858,3.0,76.0,3.3333333333333335,22.0
R08975,2024-01-08 00:00:00+00:00,Bronze,40.90032446023528,Lagos,4.6,0.2428439228838454,R02736,498,26,15.338076923076924,0.46076923076923076,1.1538461538461537,5.0,74.8,3.6,22.0
R08976,2023-08-21 00:00:00+00:00,Bronze,31.654516733232107,Nairobi,5.0,0.3470246431762258,R00697,638,19,16.183684210526316,0.3815789473684211,1.131578947368421,2.0,8.5,3.0,22.0
R08977,2024-01-06 00:00:00+00:00,Gold,58.25712102457693,Cairo,3.5,0.4973401682580716,R00002,500,23,13.561739130434784,0.8847826086956521,1.1130434782608696,2.0,72.0,4.0,22.0
R08978,2023-07-15 00:00:00+00:00,Gold,45.29418028246946,Cairo,4.1,0.1732207289991896,R00002,675,17,13.948823529411765,0.6652941176470588,1.1470588235294117,5.0,48.6,2.4,22.0
R08979,2024-01-06 00:00:00+00:00,Bronze,53.8403054624176,Cairo,4.7,0.3363915177452703,R00002,500,21,16.69190476190476,0.5380952380952382,1.1952380952380952,5.0,237.2,2.6,22.0
R08980,2023-06-05 00:00:00+00:00,Silver,32.66320836520178,Cairo,4.0,0.111266887452265,R00002,715,22,16.53772727272727,0.14181818181818182,1.1636363636363638,6.0,64.66666666666667,2.5,22.0
R08981,2024-06-02 00:00:00+00:00,Bronze,41.86918402697213,Nairobi,5.0,0.2618040522944573,R00002,352,15,13.126666666666667,0.22,1.0733333333333335,7.0,75.14285714285714,2.0,22.0
